,"Type","Date","Name","Num","Item","Qty","Cost","On Hand","Avg Cost","Asset Value"
"Inventory",,,,,,,,"",,""
"0331/KHAKI S/M (FELT IVY, KHAKI)",,,,,,,,"",,""
,"Bill","05/20/2026","WAYCAP INC","ORDER#6683","5TRTM BLACK/WHITE",216,0.00,213,0.00,0.00
"Total 5TRTM BLACK/WHITE (5 PANEL SNAPBACK MASH CAPS, BLACK/WHITE)",,,,,,,,213.00,,0.00
"5TRTM BROWN (5 PANEL SNAPBACK MASH CAPS, BROWN)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"5TRTM BROWN",108,0.00,108,0.00,0.00
,"Build Assembly","07/17/2025",,"79","5TRTM BROWN",-1,"",107,0.00,0.00
,"Build Assembly","11/21/2025",,"143","5TRTM BROWN",-6,"",101,0.00,0.00
,"Build Assembly","11/25/2025",,"161","5TRTM BROWN",-3,"",98,0.00,0.00
"Total 5TRTM BROWN (5 PANEL SNAPBACK MASH CAPS, BROWN)",,,,,,,,98.00,,0.00
"5TRTM GRAY (5 PANEL SNAPBACK MASH CAPS, GRAY)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"5TRTM GRAY",108,0.00,108,0.00,0.00
"Total 5TRTM GRAY (5 PANEL SNAPBACK MASH CAPS, GRAY)",,,,,,,,108.00,,0.00
"5TRTM GRAY/BLACK (5 PANEL SNAPBACK MASH CAPS, GRAY/BLACK)",,,,,,,,"",,""
,"Inventory Adjust","03/10/2025",,,"5TRTM GRAY/BLACK",12,"",12,0.00,0.00
,"Build Assembly","03/31/2025",,"11","5TRTM GRAY/BLACK",-1,"",11,0.00,0.00
,"Invoice","05/08/2025","OLD GOLD","431327","5TRTM GRAY/BLACK",-3,"",8,0.00,0.00
,"Item Receipt","05/20/2025","EPOCH",,"5TRTM GRAY/BLACK",36,0.00,44,0.00,0.00
,"Item Receipt","05/20/2025","EPOCH",,"5TRTM GRAY/BLACK",108,0.00,152,0.00,0.00
,"Build Assembly","05/22/2025",,"49","5TRTM GRAY/BLACK",-2,"",150,0.00,0.00
,"Build Assembly","05/29/2025",,"64","5TRTM GRAY/BLACK",-1,"",149,0.00,0.00
,"Build Assembly","06/05/2025",,"72","5TRTM GRAY/BLACK",-1,"",148,0.00,0.00
,"Invoice","06/13/2025","E & E BABY COUTURE","431546","5TRTM GRAY/BLACK",-3,"",145,0.00,0.00
,"Build Assembly","07/17/2025",,"80","5TRTM GRAY/BLACK",-1,"",144,0.00,0.00
,"Build Assembly","08/01/2025",,"92","5TRTM GRAY/BLACK",-6,"",138,0.00,0.00
,"Build Assembly","08/01/2025",,"95","5TRTM GRAY/BLACK",-3,"",135,0.00,0.00
,"Build Assembly","11/21/2025",,"141","5TRTM GRAY/BLACK",-6,"",129,0.00,0.00
,"Build Assembly","11/25/2025",,"170","5TRTM GRAY/BLACK",-2,"",127,0.00,0.00
,"Invoice","03/02/2026","CREATIVE MALE","433195","5TRTM GRAY/BLACK",-3,"",124,0.00,0.00
"Total 5TRTM GRAY/BLACK (5 PANEL SNAPBACK MASH CAPS, GRAY/BLACK)",,,,,,,,124.00,,0.00
"5TRTM GRAY/WHITE (5 PANEL SNAPBACK MASH CAPS, GRAY/WHITE)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"5TRTM GRAY/WHITE",108,0.00,108,0.00,0.00
"Total 5TRTM GRAY/WHITE (5 PANEL SNAPBACK MASH CAPS, GRAY/WHITE)",,,,,,,,108.00,,0.00
"5TRTM KHAKI/BLACK (5 PANEL SNAPBACK MASH CAPS, KHAKI/BLACK)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"5TRTM KHAKI/BLACK",24,0.00,24,0.00,0.00
,"Bill","05/20/2026","WAYCAP INC","ORDER#6683","5TRTM KHAKI/BLACK",108,0.00,132,0.00,0.00
"Total 5TRTM KHAKI/BLACK (5 PANEL SNAPBACK MASH CAPS, KHAKI/BLACK)",,,,,,,,132.00,,0.00
"5TRTM KHAKI/BUGUNDY (5 PANEL SNAPBACK MASH CAPS, KHAKI/BUGUNDY)",,,,,,,,"",,""
,"Inventory Adjust","03/10/2025",,,"5TRTM KHAKI/BUGUNDY",12,"",12,0.00,0.00
,"Build Assembly","03/31/2025",,"12","5TRTM KHAKI/BUGUNDY",-1,"",11,0.00,0.00
,"Invoice","05/08/2025","OLD GOLD","431327","5TRTM KHAKI/BUGUNDY",-3,"",8,0.00,0.00
,"Item Receipt","05/20/2025","EPOCH",,"5TRTM KHAKI/BUGUNDY",108,0.00,116,0.00,0.00
,"Build Assembly","05/22/2025",,"50","5TRTM KHAKI/BUGUNDY",-2,"",114,0.00,0.00
,"Build Assembly","05/29/2025",,"65","5TRTM KHAKI/BUGUNDY",-1,"",113,0.00,0.00
,"Build Assembly","06/05/2025",,"73","5TRTM KHAKI/BUGUNDY",-1,"",112,0.00,0.00
,"Build Assembly","07/17/2025",,"81","5TRTM KHAKI/BUGUNDY",-1,"",111,0.00,0.00
,"Build Assembly","08/01/2025",,"93","5TRTM KHAKI/BUGUNDY",-3,"",108,0.00,0.00
,"Build Assembly","11/25/2025",,"171","5TRTM KHAKI/BUGUNDY",-5,"",103,0.00,0.00
"Total 5TRTM KHAKI/BUGUNDY (5 PANEL SNAPBACK MASH CAPS, KHAKI/BUGUNDY)",,,,,,,,103.00,,0.00
"5TRTM RED (5 PANEL SNAPBACK MASH CAPS, RED)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"5TRTM RED",108,0.00,108,0.00,0.00
,"Invoice","06/13/2025","E & E BABY COUTURE","431546","5TRTM RED",-3,"",105,0.00,0.00
,"Build Assembly","07/17/2025",,"82","5TRTM RED",-1,"",104,0.00,0.00
,"Build Assembly","08/01/2025",,"94","5TRTM RED",-3,"",101,0.00,0.00
,"Build Assembly","11/21/2025",,"140","5TRTM RED",-9,"",92,0.00,0.00
"Total 5TRTM RED (5 PANEL SNAPBACK MASH CAPS, RED)",,,,,,,,92.00,,0.00
"5TRTMP-ZODIAC/AQUARIUS (5-PANEL TRUCKER CAP  (BLACK/WHITE) 3 PCS MINIMUM)",,,,,,,,"",,""
,"Invoice","05/04/2026","JUNKMAN'S DAUGHTER","433651","5TRTMP-ZODIAC/AQUARIUS",-3,"",-3,7.00,-21.00
"Total 5TRTMP-ZODIAC/AQUARIUS (5-PANEL TRUCKER CAP  (BLACK/WHITE) 3 PCS MINIMUM)",,,,,,,,-3.00,,-21.00
"5TRTMP-ZODIAC/ARIES (5-PANEL TRUCKER CAP  (BROWN) 3 PCS MINIMUM)",,,,,,,,"",,""
,"Invoice","05/04/2026","JUNKMAN'S DAUGHTER","433651","5TRTMP-ZODIAC/ARIES",-3,"",-3,7.00,-21.00
,"Invoice","08/11/2026","JUNKMAN'S DAUGHTER","434123","5TRTMP-ZODIAC/ARIES",-3,"",-6,7.00,-42.00
"Total 5TRTMP-ZODIAC/ARIES (5-PANEL TRUCKER CAP  (BROWN) 3 PCS MINIMUM)",,,,,,,,-6.00,,-42.00
"5TRTMP-ZODIAC/CANCER (5-PANEL TRUCKER CAP  (GRAY) 3 PCS MINIMUM)",,,,,,,,"",,""
,"Invoice","05/04/2026","JUNKMAN'S DAUGHTER","433651","5TRTMP-ZODIAC/CANCER",-3,"",-3,7.00,-21.00
,"Invoice","08/04/2026","MR COUTRE","434087","5TRTMP-ZODIAC/CANCER",-3,"",-6,7.00,-42.00
"Total 5TRTMP-ZODIAC/CANCER (5-PANEL TRUCKER CAP  (GRAY) 3 PCS MINIMUM)",,,,,,,,-6.00,,-42.00
"5TRTMP-ZODIAC/LEO (5-PANEL TRUCKER CAP  (BLACK) 3 PCS MINIMUM)",,,,,,,,"",,""
,"Invoice","05/04/2026","JUNKMAN'S DAUGHTER","433651","5TRTMP-ZODIAC/LEO",-3,"",-3,7.00,-21.00
,"Invoice","06/26/2026","JUNKMAN'S DAUGHTER","433911","5TRTMP-ZODIAC/LEO",-6,"",-9,7.00,-63.00
,"Invoice","08/04/2026","MR COUTRE","434087","5TRTMP-ZODIAC/LEO",-3,"",-12,7.00,-84.00
"Total 5TRTMP-ZODIAC/LEO (5-PANEL TRUCKER CAP  (BLACK) 3 PCS MINIMUM)",,,,,,,,-12.00,,-84.00
"5TRTMP-ZODIAC/LIBRA (5-PANEL TRUCKER CAP  (KHAKI/BURGUNDY) 3 PCS MINIMUM)",,,,,,,,"",,""
,"Invoice","05/04/2026","JUNKMAN'S DAUGHTER","433651","5TRTMP-ZODIAC/LIBRA",-3,"",-3,7.00,-21.00
,"Invoice","08/11/2026","JUNKMAN'S DAUGHTER","434123","5TRTMP-ZODIAC/LIBRA",-3,"",-6,7.00,-42.00
"Total 5TRTMP-ZODIAC/LIBRA (5-PANEL TRUCKER CAP  (KHAKI/BURGUNDY) 3 PCS MINIMUM)",,,,,,,,-6.00,,-42.00
"5TRTMP-ZODIAC/PISCES (5-PANEL TRUCKER CAP  (KHAKI/BURGUNDY) 3 PCS MINIMUM)",,,,,,,,"",,""
,"Invoice","05/04/2026","JUNKMAN'S DAUGHTER","433651","5TRTMP-ZODIAC/PISCES",-3,"",-3,7.00,-21.00
"Total 5TRTMP-ZODIAC/PISCES (5-PANEL TRUCKER CAP  (KHAKI/BURGUNDY) 3 PCS MINIMUM)",,,,,,,,-3.00,,-21.00
"5TRTMP-ZODIAC/SAGITTARIUS (5-PANEL TRUCKER CAP  (BLACK/WHITE) 3 PCS MINIMUM)",,,,,,,,"",,""
,"Invoice","05/04/2026","JUNKMAN'S DAUGHTER","433651","5TRTMP-ZODIAC/SAGITTARIUS",-3,"",-3,7.00,-21.00
"Total 5TRTMP-ZODIAC/SAGITTARIUS (5-PANEL TRUCKER CAP  (BLACK/WHITE) 3 PCS MINIMUM)",,,,,,,,-3.00,,-21.00
"5TRTMP-ZODIAC/SCORPIO (5-PANEL TRUCKER CAP  (KHAKI/BLACK) 3 PCS MINIMUM)",,,,,,,,"",,""
,"Invoice","05/04/2026","JUNKMAN'S DAUGHTER","433651","5TRTMP-ZODIAC/SCORPIO",-3,"",-3,7.00,-21.00
,"Invoice","08/04/2026","MR COUTRE","434087","5TRTMP-ZODIAC/SCORPIO",-3,"",-6,7.00,-42.00
,"Invoice","08/11/2026","JUNKMAN'S DAUGHTER","434123","5TRTMP-ZODIAC/SCORPIO",-3,"",-9,7.00,-63.00
"Total 5TRTMP-ZODIAC/SCORPIO (5-PANEL TRUCKER CAP  (KHAKI/BLACK) 3 PCS MINIMUM)",,,,,,,,-9.00,,-63.00
"5TRTMP-ZODIAC/TAURUS (5-PANEL TRUCKER CAP  (GRAY/BLACK) 3 PCS MINIMUM)",,,,,,,,"",,""
,"Invoice","05/04/2026","JUNKMAN'S DAUGHTER","433651","5TRTMP-ZODIAC/TAURUS",-3,"",-3,7.00,-21.00
,"Invoice","06/26/2026","JUNKMAN'S DAUGHTER","433911","5TRTMP-ZODIAC/TAURUS",-3,"",-6,7.00,-42.00
"Total 5TRTMP-ZODIAC/TAURUS (5-PANEL TRUCKER CAP  (GRAY/BLACK) 3 PCS MINIMUM)",,,,,,,,-6.00,,-42.00
"5TRTMP-ZODIAC/VIRGO (5-PANEL TRUCKER CAP  (KHAKI/BLACK) 3 PCS MINIMUM)",,,,,,,,"",,""
,"Invoice","05/04/2026","JUNKMAN'S DAUGHTER","433651","5TRTMP-ZODIAC/VIRGO",-3,"",-3,7.00,-21.00
,"Invoice","08/11/2026","JUNKMAN'S DAUGHTER","434123","5TRTMP-ZODIAC/VIRGO",-3,"",-6,7.00,-42.00
"Total 5TRTMP-ZODIAC/VIRGO (5-PANEL TRUCKER CAP  (KHAKI/BLACK) 3 PCS MINIMUM)",,,,,,,,-6.00,,-42.00
"5WPR BLACK (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK CAPS, ...",,,,,,,,"",,""
,"Inventory Adjust","03/10/2025",,,"5WPR BLACK",12,"",12,0.00,0.00
,"Build Assembly","03/31/2025",,"25","5WPR BLACK",-2,"",10,0.00,0.00
,"Build Assembly","04/22/2025",,"36","5WPR BLACK",-3,"",7,0.00,0.00
,"Build Assembly","05/15/2025",,"44","5WPR BLACK",-2,"",5,0.00,0.00
,"Item Receipt","05/20/2025","EPOCH",,"5WPR BLACK",108,0.00,113,0.00,0.00
,"Build Assembly","05/22/2025",,"51","5WPR BLACK",-2,"",111,0.00,0.00
"Total 5WPR BLACK (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK CAPS, ...",,,,,,,,111.00,,0.00
"5WPR BURGUNDY (5 PANEL LASER-CUT WATERPROOF PERFORATED SNAPBACK CAPS, BURGUNDY)",,,,,,,,"",,""
,"Inventory Adjust","03/10/2025",,,"5WPR BURGUNDY",12,"",12,0.00,0.00
,"Build Assembly","03/31/2025",,"32","5WPR BURGUNDY",-1,"",11,0.00,0.00
,"Build Assembly","04/22/2025",,"41","5WPR BURGUNDY",-2,"",9,0.00,0.00
"Total 5WPR BURGUNDY (5 PANEL LASER-CUT WATERPROOF PERFORATED SNAPBACK CAPS, BURGUNDY)",,,,,,,,9.00,,0.00
"5WPR D.GRAY (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK CAPS,...",,,,,,,,"",,""
,"Inventory Adjust","03/10/2025",,,"5WPR D.GRAY",12,"",12,0.00,0.00
,"Item Receipt","05/20/2025","EPOCH",,"5WPR D.GRAY",108,0.00,120,0.00,0.00
,"Build Assembly","05/22/2025",,"52","5WPR D.GRAY",-2,"",118,0.00,0.00
"Total 5WPR D.GRAY (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK CAPS,...",,,,,,,,118.00,,0.00
"5WPR KHAKI (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK CAPS, ...",,,,,,,,"",,""
,"Inventory Adjust","03/10/2025",,,"5WPR KHAKI",12,"",12,0.00,0.00
,"Build Assembly","03/31/2025",,"24","5WPR KHAKI",-1,"",11,0.00,0.00
,"Build Assembly","05/15/2025",,"45","5WPR KHAKI",-2,"",9,0.00,0.00
,"Item Receipt","05/20/2025","EPOCH",,"5WPR KHAKI",108,0.00,117,0.00,0.00
,"Build Assembly","05/22/2025",,"53","5WPR KHAKI",-2,"",115,0.00,0.00
"Total 5WPR KHAKI (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK CAPS, ...",,,,,,,,115.00,,0.00
"5WPR NAVY (5 PANEL LASER-CUT WATERPROOF PERFORATED SNAPBACK CAPS, NAVY)",,,,,,,,"",,""
,"Inventory Adjust","03/10/2025",,,"5WPR NAVY",12,"",12,0.00,0.00
,"Build Assembly","03/31/2025",,"31","5WPR NAVY",-1,"",11,0.00,0.00
,"Build Assembly","04/22/2025",,"40","5WPR NAVY",-2,"",9,0.00,0.00
,"Invoice","01/07/2026","WHOLESALE IN MOTION","432961","5WPR NAVY",-3,"",6,0.00,0.00
"Total 5WPR NAVY (5 PANEL LASER-CUT WATERPROOF PERFORATED SNAPBACK CAPS, NAVY)",,,,,,,,6.00,,0.00
"5WPR RED (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK CAPS, RED)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"5WPR RED",108,0.00,108,0.00,0.00
"Total 5WPR RED (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK CAPS, RED)",,,,,,,,108.00,,0.00
"5WPR ROYAL (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK CAPS, ...",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"5WPR ROYAL",108,0.00,108,0.00,0.00
"Total 5WPR ROYAL (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK CAPS, ...",,,,,,,,108.00,,0.00
"5WPR TAN (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK CAPS, TAN)",,,,,,,,"",,""
,"Inventory Adjust","03/10/2025",,,"5WPR TAN",12,"",12,0.00,0.00
,"Build Assembly","04/22/2025",,"39","5WPR TAN",-2,"",10,0.00,0.00
,"Item Receipt","05/20/2025","EPOCH",,"5WPR TAN",108,0.00,118,0.00,0.00
,"Build Assembly","11/21/2025",,"152","5WPR TAN",-1,"",117,0.00,0.00
"Total 5WPR TAN (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK CAPS, TAN)",,,,,,,,117.00,,0.00
"5WPR WHITE (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK CAPS, ...",,,,,,,,"",,""
,"Inventory Adjust","03/10/2025",,,"5WPR WHITE",12,"",12,0.00,0.00
,"Build Assembly","04/22/2025",,"38","5WPR WHITE",-2,"",10,0.00,0.00
,"Item Receipt","05/20/2025","EPOCH",,"5WPR WHITE",108,0.00,118,0.00,0.00
,"Build Assembly","11/25/2025",,"169","5WPR WHITE",-1,"",117,0.00,0.00
"Total 5WPR WHITE (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK CAPS, ...",,,,,,,,117.00,,0.00
"5WPRU BLACK/GOLD (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK ...",,,,,,,,"",,""
,"Inventory Adjust","03/10/2025",,,"5WPRU BLACK/GOLD",12,"",12,0.00,0.00
,"Invoice","03/18/2025","GRAND BAZAAR INC","430975","5WPRU BLACK/GOLD",-3,"",9,0.00,0.00
,"Invoice","03/18/2025","GRAND BAZAAR INC","430975","5WPRU BLACK/GOLD",-3,"",6,0.00,0.00
,"Build Assembly","03/31/2025",,"14","5WPRU BLACK/GOLD",-1,"",5,0.00,0.00
,"Item Receipt","05/20/2025","EPOCH",,"5WPRU BLACK/GOLD",13,0.00,18,0.00,0.00
,"Item Receipt","05/20/2025","EPOCH",,"5WPRU BLACK/GOLD",108,0.00,126,0.00,0.00
,"Build Assembly","11/21/2025",,"146","5WPRU BLACK/GOLD",-1,"",125,0.00,0.00
"Total 5WPRU BLACK/GOLD (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK ...",,,,,,,,125.00,,0.00
"5WPRU BLACK/RED (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK C...",,,,,,,,"",,""
,"Inventory Adjust","03/10/2025",,,"5WPRU BLACK/RED",12,"",12,0.00,0.00
,"Invoice","03/18/2025","GRAND BAZAAR INC","430975","5WPRU BLACK/RED",-3,"",9,0.00,0.00
,"Invoice","03/18/2025","GRAND BAZAAR INC","430975","5WPRU BLACK/RED",-3,"",6,0.00,0.00
,"Build Assembly","03/31/2025",,"13","5WPRU BLACK/RED",-2,"",4,0.00,0.00
,"Build Assembly","03/31/2025",,"28","5WPRU BLACK/RED",-2,"",2,0.00,0.00
,"Build Assembly","03/31/2025",,"29","5WPRU BLACK/RED",-1,"",1,0.00,0.00
,"Build Assembly","05/15/2025",,"42","5WPRU BLACK/RED",-1,"",0,0.00,0.00
,"Item Receipt","11/25/2025","EPOCH",,"5WPRU BLACK/RED",1,0.00,1,0.00,0.00
,"Item Receipt","11/25/2025","EPOCH",,"5WPRU BLACK/RED",1,0.00,2,0.00,0.00
,"Build Assembly","11/25/2025",,"175","5WPRU BLACK/RED",-1,"",1,0.00,0.00
,"Inventory Adjust","12/22/2025",,"1500","5WPRU BLACK/RED",5,"",6,0.00,0.00
,"Build Assembly","12/22/2025",,"185","5WPRU BLACK/RED",-6,"",0,0.00,0.00
"Total 5WPRU BLACK/RED (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK C...",,,,,,,,0.00,,0.00
"5WPRU BLACK/ROYAL (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK...",,,,,,,,"",,""
,"Inventory Adjust","03/10/2025",,,"5WPRU BLACK/ROYAL",12,"",12,0.00,0.00
,"Invoice","03/18/2025","GRAND BAZAAR INC","430975","5WPRU BLACK/ROYAL",-3,"",9,0.00,0.00
,"Invoice","03/18/2025","GRAND BAZAAR INC","430975","5WPRU BLACK/ROYAL",-3,"",6,0.00,0.00
,"Build Assembly","03/31/2025",,"15","5WPRU BLACK/ROYAL",-1,"",5,0.00,0.00
,"Build Assembly","03/31/2025",,"30","5WPRU BLACK/ROYAL",-1,"",4,0.00,0.00
,"Build Assembly","05/15/2025",,"43","5WPRU BLACK/ROYAL",-1,"",3,0.00,0.00
,"Item Receipt","05/20/2025","EPOCH",,"5WPRU BLACK/ROYAL",24,0.00,27,0.00,0.00
,"Item Receipt","05/20/2025","EPOCH",,"5WPRU BLACK/ROYAL",108,0.00,135,0.00,0.00
,"Build Assembly","05/29/2025",,"62","5WPRU BLACK/ROYAL",-1,"",134,0.00,0.00
,"Build Assembly","11/21/2025",,"156","5WPRU BLACK/ROYAL",-1,"",133,0.00,0.00
"Total 5WPRU BLACK/ROYAL (5 PANEL LASER-CUT WATERPROOF CONTRAST BRIM PERFORATED SNAPBACK...",,,,,,,,133.00,,0.00
"6TRTM BLACK (SNAPBACK MESH CAPS, BLACK)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"6TRTM BLACK",108,0.00,108,0.00,0.00
"Total 6TRTM BLACK (SNAPBACK MESH CAPS, BLACK)",,,,,,,,108.00,,0.00
"6TRTM BLACK/GRAY (SNAPBACK MESH CAPS, BLACK WITH GRAY MESH)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"6TRTM BLACK/GRAY",108,0.00,108,0.00,0.00
"Total 6TRTM BLACK/GRAY (SNAPBACK MESH CAPS, BLACK WITH GRAY MESH)",,,,,,,,108.00,,0.00
"6TRTM BLACK/WHITE (SNAPBACK MESH CAPS, BLACK WITH WHITE MESH)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"6TRTM BLACK/WHITE",108,0.00,108,0.00,0.00
,"Invoice","08/13/2026","BLUE-BYRD'S HABERDASHERY & MUSIC","434132","6TRTM BLACK/WHITE",-12,"",96,0.00,0.00
"Total 6TRTM BLACK/WHITE (SNAPBACK MESH CAPS, BLACK WITH WHITE MESH)",,,,,,,,96.00,,0.00
"6TRTM BROWN (SNAPBACK MESH CAPS, BROWN)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"6TRTM BROWN",108,0.00,108,0.00,0.00
"Total 6TRTM BROWN (SNAPBACK MESH CAPS, BROWN)",,,,,,,,108.00,,0.00
"6TRTM BROWN/KHAKI (SNAPBACK MESH CAPS, BROWN WITH KHAKI MESH)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"6TRTM BROWN/KHAKI",108,0.00,108,0.00,0.00
"Total 6TRTM BROWN/KHAKI (SNAPBACK MESH CAPS, BROWN WITH KHAKI MESH)",,,,,,,,108.00,,0.00
"6TRTM BURGUNDY/BLACK (SNAPBACK MESH CAPS, BURGUNDY WITH BLACK MESH)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"6TRTM BURGUNDY/BLACK",108,0.00,108,0.00,0.00
"Total 6TRTM BURGUNDY/BLACK (SNAPBACK MESH CAPS, BURGUNDY WITH BLACK MESH)",,,,,,,,108.00,,0.00
"6TRTM BURGUNDY/WHITE (SNAPBACK MESH CAPS, BURGUNDY WITH WHITE MESH)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"6TRTM BURGUNDY/WHITE",108,0.00,108,0.00,0.00
"Total 6TRTM BURGUNDY/WHITE (SNAPBACK MESH CAPS, BURGUNDY WITH WHITE MESH)",,,,,,,,108.00,,0.00
"6TRTM GRAY (SNAPBACK MESH CAPS, GRAY)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"6TRTM GRAY",108,0.00,108,0.00,0.00
"Total 6TRTM GRAY (SNAPBACK MESH CAPS, GRAY)",,,,,,,,108.00,,0.00
"6TRTM GRAY/NAVY (SNAPBACK MESH CAPS, GRAY WITH NAVY MESH)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"6TRTM GRAY/NAVY",108,0.00,108,0.00,0.00
"Total 6TRTM GRAY/NAVY (SNAPBACK MESH CAPS, GRAY WITH NAVY MESH)",,,,,,,,108.00,,0.00
"6TRTM KHAKI/BROWN (SNAPBACK MESH CAPS, KHAKI WITH BROWN MESH)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"6TRTM KHAKI/BROWN",108,0.00,108,0.00,0.00
,"Invoice","01/07/2026","WHOLESALE IN MOTION","432961","6TRTM KHAKI/BROWN",-3,"",105,0.00,0.00
"Total 6TRTM KHAKI/BROWN (SNAPBACK MESH CAPS, KHAKI WITH BROWN MESH)",,,,,,,,105.00,,0.00
"6TRTM KHAKI/BURGUNDY (SNAPBACK MESH CAPS, KHAKI WITH BURGUNDY MESH)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"6TRTM KHAKI/BURGUNDY",108,0.00,108,0.00,0.00
"Total 6TRTM KHAKI/BURGUNDY (SNAPBACK MESH CAPS, KHAKI WITH BURGUNDY MESH)",,,,,,,,108.00,,0.00
"6TRTM OLIVE/KHAKI (SNAPBACK MESH CAPS, OLIVE WITH KHAKI MESH)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"6TRTM OLIVE/KHAKI",108,0.00,108,0.00,0.00
"Total 6TRTM OLIVE/KHAKI (SNAPBACK MESH CAPS, OLIVE WITH KHAKI MESH)",,,,,,,,108.00,,0.00
"6TRTM RED (NAPBACK MESH CAPS, RED)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"6TRTM RED",108,0.00,108,0.00,0.00
"Total 6TRTM RED (NAPBACK MESH CAPS, RED)",,,,,,,,108.00,,0.00
"6TRTM RED/WHITE (SNAPBACK MESH CAPS, RED WITH WHITE MESH)",,,,,,,,"",,""
,"Item Receipt","05/20/2025","EPOCH",,"6TRTM RED/WHITE",108,0.00,108,0.00,0.00
,"Invoice","01/07/2026","WHOLESALE IN MOTION","432961","6TRTM RED/WHITE",-3,"",105,0.00,0.00
"Total 6TRTM RED/WHITE (SNAPBACK MESH CAPS, RED WITH WHITE MESH)",,,,,,,,105.00,,0.00
"6TRTMP-DEER BROWN / KHAKI (6 PANEL SNAPBACK MESH CAPS / DEER PATCH)",,,,,,,,"",,""
,"Invoice","07/01/2026","VOGUE ESSENTIALS","433939","6TRTMP-DEER BROWN / KHAKI",-3,"",-3,0.00,0.00
"Total 6TRTMP-DEER BROWN / KHAKI (6 PANEL SNAPBACK MESH CAPS / DEER PATCH)",,,,,,,,-3.00,,0.00
"6TRTMP-DEER OLIVE/KHAKI (6 PANEL SNAPBACK MESH CAPS / DEER PATCH)",,,,,,,,"",,""
,"Invoice","07/01/2026","VOGUE ESSENTIALS","433939","6TRTMP-DEER OLIVE/KHAKI",-3,"",-3,0.00,0.00
"Total 6TRTMP-DEER OLIVE/KHAKI (6 PANEL SNAPBACK MESH CAPS / DEER PATCH)",,,,,,,,-3.00,,0.00
"6TRTMP-FISH BLACK/GRAY (SNAPBACK MESH CAPS / FISH PATCH)",,,,,,,,"",,""
,"Invoice","04/13/2026","THE VELVETEEN HABIT","433465","6TRTMP-FISH BLACK/GRAY",-3,"",-3,0.00,0.00
"Total 6TRTMP-FISH BLACK/GRAY (SNAPBACK MESH CAPS / FISH PATCH)",,,,,,,,-3.00,,0.00
"6TRTMP-FISH BROWN/KHAKI (SNAPBACK MESH CAPS / FISH PATCH)",,,,,,,,"",,""
