,"Active Status","Type","Item","Description","Sales Tax Code","Account","COGS Account","Asset Account","Accumulated Depreciation","Purchase Description","Quantity On Hand","Cost","Preferred Vendor","Tax Agency","Price","Reorder Pt (Min)","MPN","Location"
,"Active","Inventory Part","BN2388/B","SOLID COLOR BEANIE, BLACK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"SOLID COLOR BEANIE, BLACK",0,0.00,,,3.50,"",,"(12DZ/CTN) L/A8"
,"Active","Inventory Part","BN2389","MULTI COLOR BEANIE, ASSORTED COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"MULTI COLOR BEANIE, ASSORTED COLOR",0,0.00,,,3.50,"",,"(12DZ/CTN) L/A8"
,"Active","Inventory Part","BN2750/BLACK","KNIT BEANIE HAT WITH FLEECE LINED, BLACK 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED, BLACK",573,0.00,,,5.00,"","681274021450","(12DZ/CTN) L/P1-P11"
,"Active","Inventory Part","BN2750/CHARCOAL","KNIT BEANIE HAT WITH FLEECE LINED,CHARCOAL GREY 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,CHARCOAL GREY",286,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Active","Inventory Part","BN2750/DK GREY","KNIT BEANIE HAT WITH FLEECE LINED,DK. GREY 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,DK. GREY",99,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Not-active","Inventory Part","BN2750/INDI PINK","KNIT BEANIE HAT WITH FLEECE LINED,INDI PINK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,INDI PINK",0,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Active","Inventory Part","BN2750/INDIGO BLUE","KNIT BEANIE HAT WITH FLEECE LINED,INDIGO BLUE 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,INDIGO BLUE",379,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Not-active","Inventory Part","BN2750/IVORY","KNIT BEANIE HAT WITH FLEECE LINED,IVORY",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,IVORY",0,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Not-active","Inventory Part","BN2750/KHAKI","KNIT BEANIE HAT WITH FLEECE LINED,KHAKI",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,KHAKI",0,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Active","Inventory Part","BN2750/LAVENDER","KNIT BEANIE HAT WITH FLEECE LINED, LAVENDER 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED, LAVENDER",55,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Active","Inventory Part","BN2750/MINT","KNIT BEANIE HAT WITH FLEECE LINED,MINT 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,MINT",134,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Not-active","Inventory Part","BN2750/MULTI BLACK","KNIT BEANIE HAT WITH FLEECE LINED,MULTI BLACK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,MULTI BLACK",0,0.00,,,5.00,"","681274021412","(12DZ/CTN) L/P1-P11"
,"Active","Inventory Part","BN2750/MULTI CHARCOAL","KNIT BEANIE HAT WITH FLEECE LINED,MULTI CHARCOAL GREY 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,MULTI CHARCOAL GREY",42,0.00,,,5.00,"","681274021351","(12DZ/CTN) L/P1-P11"
,"Active","Inventory Part","BN2750/MULTI KHAKI","KNIT BEANIE HAT WITH FLEECE LINED,MULTI KHAKI 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,MULTI KHAKI",104,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Active","Inventory Part","BN2750/MULTI LAVENDER","KNIT BEANIE HAT WITH FLEECE LINED,MULT LAVENDER 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,MULTI LAVENDER",538,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Active","Inventory Part","BN2750/MULTI MINT","KNIT BEANIE HAT WITH FLEECE LINED,MULT MINT 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,MULTI MINT",126,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Not-active","Inventory Part","BN2750/MULTI NAVY","KNIT BEANIE HAT WITH FLEECE LINED,MULTI NAVY",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,MULTI NAVY",0,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Not-active","Inventory Part","BN2750/MULTI OLIVE","KNIT BEANIE HAT WITH FLEECE LINED,MULTI OLIVE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,MULTI",3,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Active","Inventory Part","BN2750/MULTI PINK","KNIT BEANIE HAT WITH FLEECE LINED,MULTI PINK 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,MULTI PINK",279,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Not-active","Inventory Part","BN2750/MULTI PURPLE","KNIT BEANIE HAT WITH FLEECE LINED, MULTI PURPLE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,MULTI PURPLE",0,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Active","Inventory Part","BN2750/MULTI RAINBOW","KNIT BEANIE HAT WITH FLEECE LINED,MULT RAINBOW 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,MULTI RAINBOW",180,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Not-active","Inventory Part","BN2750/MULTI ROSE","KNIT BEANIE HAT WITH FLEECE LINED,MULT ROSE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,MULTI ROSE",0,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Active","Inventory Part","BN2750/MULTI RUST","KNIT BEANIE HAT WITH FLEECE LINED,MULTI RUST 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,MULTI RUST",962,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Not-active","Inventory Part","BN2750/NAVY","KNIT BEANIE HAT WITH FLEECE LINED,NAVY",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,NAVY",0,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Not-active","Inventory Part","BN2750/PINK","KNIT BEANIE HAT WITH FLEECE LINED,PINK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,PINK",0,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Active","Inventory Part","BN2750/PURPLE","KNIT BEANIE HAT WITH FLEECE LINED,PURPLE 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,PURPLE",129,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Active","Inventory Part","BN2750/RED","KNIT BEANIE HAT WITH FLEECE LINED,RED 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,RED",373,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Active","Inventory Part","BN2750/RUST","KNIT BEANIE HAT WITH FLEECE LINED,RUST 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED,RUST",441,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Active","Inventory Part","BN2750/TAN","KNIT BEANIE HAT WITH FLEECE LINED, TAN 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT BEANIE HAT WITH FLEECE LINED, TAN",558,0.00,,,5.00,"",,"(12DZ/CTN) L/P1-P11"
,"Not-active","Inventory Part","BN2751/BEIGE","CABLE-KNIT HATS WITH POMPOM,BEIGE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE-KNIT HATS WITH POMPOM,BEIGE",0,0.00,,,5.00,"",,"(12DZ/CTN) L/T16-T23"
,"Not-active","Inventory Part","BN2751/BLACK","CABLE-KNIT HATS WITH POMPOM, BLACK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE-KNIT HATS WITH POMPOM, BLACK",0,0.00,,,5.00,"",,"(12DZ/CTN)L/T16-T23"
,"Active","Inventory Part","BN2751/BURGUNDY","CABLE-KNIT HATS WITH POMPOM,BURGUNDY 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE-KNIT HATS WITH POMPOM,BURGUNDY",21,0.00,,,5.00,"",,"(12DZ/CTN) L/T16-T23"
,"Active","Inventory Part","BN2751/CHARCOAL","CABLE-KNIT HATS WITH POMPOM, CHARCOAL GREY 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE-KNIT HATS WITH POMPOM, CHARCOAL GREY",54,0.00,,,5.00,"",,"(12DZ/CTN)L/T16-T23"
,"Active","Inventory Part","BN2751/DENIM BLUE","CABLE-KNIT HATS WITH POMPOM, DENIM BLUE 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE-KNIT HATS WITH POMPOM, DENIM BLUE",458,0.00,,,5.00,"",,"(12DZ/CTN)L/T16-T23"
,"Not-active","Inventory Part","BN2751/INDI PINK","CABLE-KNIT HATS WITH POMPOM, INDI PINK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE-KNIT HATS WITH POMPOM, INDI PINK",0,0.00,,,5.00,"",,"(12DZ/CTN)L/T16-T23"
,"Active","Inventory Part","BN2751/LAVENDER","CABLE-KNIT HATS WITH POMPOM, LAVENDER 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE-KNIT HATS WITH POMPOM, LAVENDER",186,0.00,,,5.00,"",," (12DZ/CTN)L/T16-T23"
,"Active","Inventory Part","BN2751/LT GREY","CABLE-KNIT HATS WITH POMPOM, LT GREY 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE-KNIT HATS WITH POMPOM, LT GREY",390,0.00,,,5.00,"",,"(12DZ/CTN)L/T16-T23"
,"Active","Inventory Part","BN2751/MINT","CABLE-KNIT HATS WITH POMPOM, MINT 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE-KNIT HATS WITH POMPOM, MINT",213,0.00,,,5.00,"",,"(12DZ/CTN)L/T16-T23"
,"Active","Inventory Part","BN2751/MIX BLACK","CABLE-KNIT HATS WITH POMPOM, MULTI BLACK 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE-KNIT HATS WITH POMPOM, MULTI BLACK",0,0.00,,,5.00,"",," (12DZ/CTN)L/T16-T23"
,"Not-active","Inventory Part","BN2751/MIX GREY","CABLE-KNIT HATS WITH POMPOM, MULTI GREY",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE-KNIT HATS WITH POMPOM, MULTI GREY",0,0.00,,,5.00,"",," (12DZ/CTN)L/T16-T23"
,"Not-active","Inventory Part","BN2751/MIX KHAKI","CABLE-KNIT HATS WITH POMPOM, MULTI KHAKI",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE-KNIT HATS WITH POMPOM, MULTI KHAKI",0,0.00,,,5.00,"",,"(12DZ/CTN)L/T16-T23"
,"Active","Inventory Part","BN2751/MIX NAVY","CABLE-KNIT HATS WITH POMPOM, MULTI NAVY 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE-KNIT HATS WITH POMPOM, MULTI NAVY",468,0.00,,,5.00,"",,"(12DZ/CTN)L/T16-T23"
,"Active","Inventory Part","BN2751/MIX RED","CABLE-KNIT HATS WITH POMPOM, MULTI RED 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE-KNIT HATS WITH POMPOM, MULTI RED",30,0.00,,,5.00,"",,"(12DZ/CTN)L/T16-T23"
,"Not-active","Inventory Part","BN2751/MIX WHITE","CABLE-KNIT HATS WITH POMPOM, MULTI WHITE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE-KNIT HATS WITH POMPOM, MULTI WHITE",0,0.00,,,5.00,"",," (12DZ/CTN)L/T16-T23"
,"Active","Inventory Part","BN2751/OLIVE","CABLE-KNIT HATS WITH POMPOM, OLIVE 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE-KNIT HATS WITH POMPOM, OLIVE",623,0.00,,,5.00,"",,"(12DZ/CTN)L/T16-T23"
,"Active","Inventory Part","BN2751/RED","CABLE-KNIT HATS WITH POMPOM, RED 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE-KNIT HATS WITH POMPOM, RED",6,0.00,,,5.00,"",,"(12DZ/CTN)L/T16-T23"
,"Not-active","Inventory Part","BN2751/WHITE","CABLE-KNIT HATS WITH POMPOM, WHITE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE-KNIT HATS WITH POMPOM, WHITE",0,0.00,,,5.00,"",,"(12DZ/CTN)L/T16-T23, B11-2"
,"Not-active","Inventory Part","BN2752/BEIGE","REVERSE TWO COLOR SLOUCHY BEANIE, BEIGE INNER KHAKI",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"REVERSE TWO COLOR SLOUCHY BEANIE, BEIGE INNER KHAKI",0,0.00,,,3.50,"",," (12DZ/CTN) L/V15"
,"Not-active","Inventory Part","BN2752/CHARCOAL","REVERSE TWO COLOR SLOUCHY BEANIE, CHARCOAL GREY INNER BLACK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"REVERSE TWO COLOR SLOUCHY BEANIE, CHARCOAL GREY INNER BLACK",0,0.00,,,3.50,"",," (12DZ/CTN) L/V15"
,"Not-active","Inventory Part","BN2752/DENIM BLUE","REVERSE TWO COLOR SLOUCHY BEANIE, DENIM BLUE INNER NAVY",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"REVERSE TWO COLOR SLOUCHY BEANIE, DENIM BLUE INNER NAV",0,0.00,,,3.50,"",," (12DZ/CTN) L/V15"
,"Not-active","Inventory Part","BN2752/DK GREY","REVERSE TWO COLOR SLOUCHY BEANIE, BLACK INNER  DK GREY",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"REVERSE TWO COLOR SLOUCHY BEANIE, BLACK INNER  DR GREY",0,0.00,,,3.50,"",," (12DZ/CTN) L/V15"
,"Active","Inventory Part","BN2752/LT BROWN","REVERSE TWO COLOR SLOUCHY BEANIE, LT BROWN INNER KHAKI",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"REVERSE TWO COLOR SLOUCHY BEANIE, LT BROWN INNER KHAKI",0,0.00,,,3.50,"",," (12DZ/CTN) L/V15"
,"Not-active","Inventory Part","BN2752/LT GREY","REVERSE TWO COLOR SLOUCHY BEANIE, LT GREY INNER  DR GREY",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"REVERSE TWO COLOR SLOUCHY BEANIE, LT GREY INNER  DR GREY )",0,0.00,,,3.50,"",," (12DZ/CTN) L/V15"
,"Not-active","Inventory Part","BN2752/OLIVE","REVERSE TWO COLOR SLOUCHY BEANIE, OLIVE INNER DK OLIVE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"REVERSE TWO COLOR SLOUCHY BEANIE, OLIVE INNER DR OLIVE",0,0.00,,,3.50,"",," (12DZ/CTN) L/V15"
,"Active","Inventory Part","BN2752/WHITE","REVERSE TWO COLOR SLOUCHY BEANIE, WHITE INNER IVORY",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"REVERSE COLOR BEANIE",288,0.00,,,3.50,"",," (12DZ/CTN) L/V15"
,"Active","Inventory Part","BN2753","KNIT HAT WITH TWO POMPOM, ASSORTED COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT HAT WITH TWO POMPOM, ASSORTED COLOR",-74,0.00,,,5.00,"",,"(12DZ/CTN) L/A2, F3-3"
,"Active","Inventory Part","BN2771","3 PCS KNIT HATS, SCARF AND MITTEN SETS, ASSORTED COLOR 12PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"3 PCS KNIT HATS, SCARF AND MITTEN SETS, ASSORTED COLOR",0,0.00,,,9.00,"",,"(48PC/CTN) L/J10"
,"Active","Inventory Part","BN2774","STONE WASHED BEANIE HATS, ASSORTED COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"STONE WASHED BEANIE HATS, ASSORTED COLOR",0,0.00,,,5.00,"",,"(12DZ/CTN)L/E16"
,"Active","Inventory Part","BN3001/BLACK","CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, BLACK 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, BLACK (12DZ/CTN)",701,0.00,,,5.00,"",,"(12DZ/CTN) L/Q15-Q20"
,"Active","Inventory Part","BN3001/BURGUNDY","CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, BURGUNDY 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, BURGUNDY",45,0.00,,,5.00,"",,"(12DZ/CTN) L/Q15-Q20"
,"Active","Inventory Part","BN3001/CHARCOAL","CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, CHARCOAL 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, CHARCOAL",576,0.00,,,5.00,"",,"(12DZ/CTN) L/Q15-Q20"
,"Active","Inventory Part","BN3001/DK GREY","CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, DK GREY 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, DK GREY",585,0.00,,,5.00,"",,"(12DZ/CTN) L/Q15-Q20"
,"Not-active","Inventory Part","BN3001/INDI PINK","CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, INDI PINK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, INDI PINK",0,0.00,,,5.00,"",,"(12DZ/CTN) L/Q15-Q20"
,"Not-active","Inventory Part","BN3001/IVORY","CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, IVORY",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, IVORY",0,0.00,,,5.00,"",,"(12DZ/CTN) L/Q15-Q20"
,"Active","Inventory Part","BN3001/KHAKI","CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, KHAKI 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, KHAKI",-6,0.00,,,5.00,"",,"(12DZ/CTN) L/Q15-Q20"
,"Active","Inventory Part","BN3001/LAVENDER","CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, LAVENDER 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, LAVENDER",83,0.00,,,5.00,"",,"(12DZ/CTN) L/Q15-Q20"
,"Active","Inventory Part","BN3001/MINT","CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, MINT 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, MINT",152,0.00,,,5.00,"",,"(12DZ/CTN) L/Q15-Q20"
,"Not-active","Inventory Part","BN3001/MIX GREY","CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, MIX GREY",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, MIX GREY",0,0.00,,,5.00,"",,"(12DZ/CTN) L/Q15-Q20"
,"Not-active","Inventory Part","BN3001/MIX IVORY","CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, MIX IVORY",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, MIX IVORY",0,0.00,,,5.00,"",,"(12DZ/CTN) L/Q15-Q20"
,"Not-active","Inventory Part","BN3001/MIX KHAKI","CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, MIX KHAKI",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, MIX KHAKI",0,0.00,,,5.00,"",,"(12DZ/CTN) L/Q15-Q20"
,"Not-active","Inventory Part","BN3001/MIX NAVY","CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, MIX NAVY",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, MIX NAVY",0,0.00,,,5.00,"",,"(12DZ/CTN) L/Q15-Q20"
,"Active","Inventory Part","BN3001/MIX RED","CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, MIX RED 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, MIX RED",230,0.00,,,5.00,"",,"(12DZ/CTN) L/Q15-Q20"
,"Not-active","Inventory Part","BN3001/NAVY","CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, NAVY",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, NAVY",0,0.00,,,5.00,"",,"(12DZ/CTN) L/Q15-Q20"
,"Active","Inventory Part","BN3001/OLIVE","CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, OLIVE 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, OLIVE",151,0.00,,,5.00,"",,"(12DZ/CTN) L/Q15-Q20"
,"Not-active","Inventory Part","BN3001/RED","CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, RED",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CABLE KNIT BEANIE SHERPA FLEECE LINING WITH POMPOM, RED",0,0.00,,,5.00,"",,"(12DZ/CTN) L/Q15-Q20"
,"Active","Inventory Part","BN3016","SNOWFLAKE BEANIE WITH POM POM SHERPA  LINING 12PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"SNOWFLAKE BEANIE WITH POM POM SHERPA  LINING",696,0.00,,,6.00,"",,"(144PCS/CTN) L/U12,J2-4"
,"Active","Inventory Part","BN3017","PUSSY HAT CAT WITH SHERPA FLEECE LINING",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PUSSY HAT CAT WITH SHERPA FLEECE LINING ..",72,0.00,,,5.00,"",,"(144PCS/CTN) L/U12"
,"Active","Inventory Part","BN3021","ADULT PUSSY HAT, ASSORTED COLOR 12PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"ADULT PUSSY HAT, ASSORTED COLOR",660,0.00,,,4.00,"",,"(144/CTN)L/U12"
,"Active","Inventory Part","BN3024","BEANIE SHERPA FLEECE LINING WITH BUILD IN SUNGLASSES",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"BEANIE SHERPA FLEECE LINING WITH BUILD IN SUNGLASSES",0,0.00,,,7.50,"",," (144PCS/CTN) L/E2"
,"Active","Inventory Part","BN3025","BEANIE & SHERPA FLEECE LINING WITH POMPOM, ASSORTED COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"BEANIE & SHERPA FLEECE LINING WITH POMPOM, ASSORTED COLOR",36,0.00,,,5.00,"",,"(144PCS/CTN) L/ L/AMEZON SHEEL"
,"Active","Inventory Part","BN3026/A","BEANIE, ASSORTED COLOR 12PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"BEANIE, ASSORTED COLOR",1620,0.00,,,5.00,"",," (144PCS/CTN) L/F9-3, R20"
,"Active","Inventory Part","BN3026/B","BEANIE, BLACK COLOR 12PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"BEANIE, BLACK COLOR",1860,0.00,,,5.00,"",,"(144PCS/CTN) L/F10-3, R18"
,"Not-active","Inventory Part","BN3029/A","PONYTAIL BEANIE DOUBLE LAYER, ASSORTED COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PONYTAIL BEANIE DOUBLE LAYER, ASSORTED COLOR",0,0.00,,,6.50,"",,"(144PCS/CTN) L/R19"
,"Active","Inventory Part","BN3029/BLACK","PONYTAIL BEANIE DOUBLE LAYER, BLACK COLOR 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PONYTAIL BEANIE DOUBLE LAYER, BLACK COLOR",909,0.00,,,6.50,"",,"144PCS/CTN L/R19, E13, V13"
,"Active","Inventory Part","BN3029/BURGUNDY","PONYTAIL BEANIE DOUBLE LAYER, BURGUNDY 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PONYTAIL BEANIE DOUBLE LAYER, BURGUNDY",276,0.00,,,6.50,"",,"144/CTN L/V10-V13"
,"Active","Inventory Part","BN3029/CHARCOAL","PONYTAIL BEANIE DOUBLE LAYER, CHARCOAL 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PONYTAIL BEANIE DOUBLE LAYER, CHARCOAL",168,0.00,,,6.50,"",,"144/CTN L/V10-V13"
,"Active","Inventory Part","BN3029/INDI PINK","PONYTAIL BEANIE DOUBLE LAYER, INDI PINK 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PONYTAIL BEANIE DOUBLE LAYER, INDI PINK",333,0.00,,,6.50,"",,"144/CTN L/V10-V13"
