,"Type","Date","Num","Memo","Name","Item","Qty","Sales Price","Amount","Balance"
,"Invoice","01/17/2014","27709","UPS GROUND F/C","BADASS MARKETING-HAPPY'S","FREIGHT (UPS GROUND)",1,"",0.00,1248.00
,"Invoice","04/22/2014","28209","FLOPPY HAT, ASSORTED ( 4 DZ/CTN) L/59C","BADASS MARKETING-HAPPY'S","FL1401 (FLOPPY HAT, ASSORTED ( 4 DZ/CTN) L/59C)",12,5.00,60.00,1308.00
,"Invoice","04/22/2014","28209","FEDORA, ASSORTED ( 4 DZ/CTN) L/16C","BADASS MARKETING-HAPPY'S","F1442 (FEDORA, ASSORTED)",12,5.00,60.00,1368.00
,"Invoice","04/22/2014","28209","FEDORA, LT. BROWN (4DZ/CTN) L/3F","BADASS MARKETING-HAPPY'S","F1191/LT BROWN (FEDORA, LT. BROWN (4DZ/CTN) L/K3)",6,3.00,18.00,1386.00
,"Invoice","04/22/2014","28209","FEDORA, LIME GREEN (4DZ/CTN) L/3F","BADASS MARKETING-HAPPY'S","F1191/LIME GREEN (FEDORA, LIME GREEN COLOR)",6,3.00,18.00,1404.00
,"Invoice","04/22/2014","28209","FEDORA, TURQUOISE (4DZ/CTN) L/3F","BADASS MARKETING-HAPPY'S","F1191/TURQUOISE (FEDORA, TURQUOISE COLOR)",6,3.00,18.00,1422.00
,"Invoice","04/22/2014","28209","CAP, ASSORTED FINAL SALE (12 DZ/CTN) L/2B","BADASS MARKETING-HAPPY'S","CAP2248 (CAP, ASSORTED FINAL SALE (12 DZ/CTN) L/L19)",12,2.50,30.00,1452.00
,"Invoice","04/22/2014","28209","SCARF/PEACE, RAINBOW (12 DZ/CTN) L/SHELF","BADASS MARKETING-HAPPY'S","SC881/ RAINBOW (SCARF/PEACE, RAINBOW (12 DZ/CTN) L/SHELF ***)",12,2.50,30.00,1482.00
,"Invoice","04/22/2014","28209","BAG, WHITE COLOR, MULTI LOGO. L/1D","BADASS MARKETING-HAPPY'S","BG22/WT/MULTI (BAG, WHITE COLOR, MULTI LOGO.FINAL SALE.  L/1D)",2,10.00,20.00,1502.00
,"Invoice","04/22/2014","28209","BAG, BLACK COLOR, MULTI LOGO. L/1D","BADASS MARKETING-HAPPY'S","BG23/BK/MULTI (BAG, BLACK COLOR, MULTI LOGO.FINAL SALE)",2,10.00,20.00,1522.00
,"Invoice","04/22/2014","28209","UPS GROUND","BADASS MARKETING-HAPPY'S","FREIGHT (UPS GROUND)",1,24.00,24.00,1546.00
,"Invoice","01/09/2015","30616","FINGERLESS GLOVE WITH FLAP, ASSORTED","BADASS MARKETING-HAPPY'S","GL2009/A (FINGERLESS KNIT GLOVE WITH FLAP, ASSORTED 12PCS)",12,1.25,15.00,1561.00
,"Invoice","01/09/2015","30616","EARMUFF, ASSORTED.","BADASS MARKETING-HAPPY'S","EM1282/A (EARMUFF, ASSORTED)",12,1.00,12.00,1573.00
,"Invoice","01/09/2015","30616","HEADWRAPS, ASSORTED","BADASS MARKETING-HAPPY'S","HB2053 (HEADWRAPS, ASSORTED (12DZ/CTN) L/T6)",12,2.50,30.00,1603.00
,"Invoice","01/09/2015","30616","TROOPER HATS, ASSORTED, FINAL SALE,","BADASS MARKETING-HAPPY'S","TP024-7 (TROOPER HATS, ASSORTED, FINAL SALE,  (6 DZ/CTN) L/    U16)",12,2.50,30.00,1633.00
,"Invoice","01/09/2015","30616","UPS GROUND","BADASS MARKETING-HAPPY'S","FREIGHT (UPS GROUND)",1,12.00,12.00,1645.00
,"Invoice","04/13/2015","31304","GLAXY BUCKET HAT, ASSORTED","BADASS MARKETING-HAPPY'S","BK2103 (GLAXY BUCKET HAT, ASSORTED.  (12DZ/CTN) L/P8)",12,5.00,60.00,1705.00
,"Invoice","04/13/2015","31304","TRIBAL PRINT SNAPBACK, ASSORTED","BADASS MARKETING-HAPPY'S","CP2114 (TRIBAL PRINT SNAPBACK, ASSORTED.)",12,5.00,60.00,1765.00
,"Invoice","04/13/2015","31304","CLOCHE HAT, ASSORTED, SAME AS F1424","BADASS MARKETING-HAPPY'S","CL1424 (CLOCHE HAT, ASSORTED, SAME AS F1424,FINAL SALE)",12,5.00,60.00,1825.00
,"Invoice","04/13/2015","31304","FLOPPY HAT, ASSORTED","BADASS MARKETING-HAPPY'S","FL1190 (FLOPPY HAT, ASSORTED)",12,5.00,60.00,1885.00
,"Invoice","04/13/2015","31304","S/S CATALOG  VOL.18  CATALOG","BADASS MARKETING-HAPPY'S","CATALOG (2017 SPRING/SUMMER  CATALOG  VOL.22)",1,0.00,0.00,1885.00
,"Invoice","04/13/2015","31304","UPS GROUND","BADASS MARKETING-HAPPY'S","FREIGHT (UPS GROUND)",1,21.00,21.00,1906.00
,"Invoice","08/01/2015","31917","FLORAL BUCKET HATS/USA FLAG","BADASS MARKETING-HAPPY'S","BK2127 (FLORAL BUCKET HATS/USA FLAG(18DZ/CTN) L/H15)",6,5.00,30.00,1936.00
,"Invoice","08/01/2015","31917","FLORAL BUCKET HATS/NAVY TIEDRY","BADASS MARKETING-HAPPY'S","BK2129 NAVY/TIEDRY (FLORAL BUCKET)",3,5.00,15.00,1951.00
,"Invoice","08/01/2015","31917","FLORAL BUCKET HATS/ BLACK TIEDRY","BADASS MARKETING-HAPPY'S","BK2129 BLACK/TIEDRY (FLORAL BUCKET HATS/ BLACK TIEDRY, SALE)",3,5.00,15.00,1966.00
,"Invoice","08/01/2015","31917","FLORAL BUCKET HATS/RUST TIEDRY","BADASS MARKETING-HAPPY'S","BK2129 RUST/TIEDRY (FLORAL BUCKET HATS/RUST TIEDRY, SALE)",3,5.00,15.00,1981.00
,"Invoice","08/01/2015","31917","FLORAL BUCKET HATS/ BLUE GRAFFITI","BADASS MARKETING-HAPPY'S","BK2130 BLUE/GRAFFITI (FLORAL BUCKET HATS/)",3,5.00,15.00,1996.00
,"Invoice","08/01/2015","31917","FLORAL BUCKET HATS/ GOLD GRAFFITI","BADASS MARKETING-HAPPY'S","BK2130 GOLD/GRAFFITI (FLORAL BUCKET HATS/ GOLD GRAFFITI, SALE)",3,5.00,15.00,2011.00
,"Invoice","08/01/2015","31917","FLORAL BUCKET HATS/ ORANGE  GRAFFITI","BADASS MARKETING-HAPPY'S","BK2130 ORANGE/GRAFFITI (FLORAL BUCKET HATS)",3,5.00,15.00,2026.00
,"Invoice","08/01/2015","31917","UPS GROUND","BADASS MARKETING-HAPPY'S","FREIGHT (UPS GROUND)",1,11.00,11.00,2037.00
,"Invoice","12/08/2015","402765","POMPOM BEANIE/ BLACK","BADASS MARKETING-HAPPY'S","BN1623/BLACK (POMPOM BEANIE/ BLACK)",4,2.00,8.00,2045.00
,"Invoice","12/08/2015","402765","POMPOM BEANIE/CHARCOAL","BADASS MARKETING-HAPPY'S","BN1623/CHARCOAL GRAY (POMPOM BEANIE/CHARCOAL  (12DZ/CTN) L/P13-P16)",2,2.00,4.00,2049.00
,"Invoice","12/08/2015","402765","POMPOM BEANIE/HUNTER GREEN","BADASS MARKETING-HAPPY'S","BN1623/HUNTER GREEN (POMPOM BEANIE/HUNTER GREEN 6PCS)",2,2.00,4.00,2053.00
,"Invoice","12/08/2015","402765","POMPOM BEANIE/ BURGUNDY","BADASS MARKETING-HAPPY'S","BN1623/BURGANDY (POMPOM BEANIE/ BURGUNDY 6PCS)",2,2.00,4.00,2057.00
,"Invoice","12/08/2015","402765","SLOUCHY BEANIE, ASSORTED","BADASS MARKETING-HAPPY'S","BN1982 (SLOUCHY BEANIE, ASSORTED)",12,3.00,36.00,2093.00
,"Invoice","12/08/2015","402765","VISOR BEANIE, ASSORTED","BADASS MARKETING-HAPPY'S","BN1981 (VISOR BEANIE, ASSORTED 12PCS)",12,4.00,48.00,2141.00
,"Invoice","12/08/2015","402765","HEADWRAPS, ASSORTED.","BADASS MARKETING-HAPPY'S","HB2014 (HEADWRAPS, ASSORTED.)",12,2.50,30.00,2171.00
,"Invoice","12/08/2015","402765","FINGERLESS GLOVE WITH FLAP, BLACK","BADASS MARKETING-HAPPY'S","GL2009/B (FINGERLESS KNIT GLOVE WITH FLAP, BLACK 12PCS)",12,1.25,15.00,2186.00
,"Invoice","12/08/2015","402765","AMERICAN PRINT, THICK NEEDLE INFINITY SCARF","BADASS MARKETING-HAPPY'S","SC2037 (AMERICAN PRINT, THICK NEEDLE INFINITY SCARF 3PCS)",3,5.00,15.00,2201.00
,"Invoice","12/08/2015","402765","AMERICAN FLAG PRINT BEANIE.","BADASS MARKETING-HAPPY'S","BN2036 (AMERICAN FLAG PRINT BEANIE)",6,3.00,18.00,2219.00
,"Invoice","12/08/2015","402765","UPS GROUND","BADASS MARKETING-HAPPY'S","FREIGHT (UPS GROUND)",1,20.00,20.00,2239.00
,"Invoice","11/02/2016","404722","FLORAL BUCKET HATS/NAVY GALAXY","BADASS MARKETING-HAPPY'S","BK2137 NAVY/GALAXY (FLORAL BUCKET HATS/NAVY GALAXY SALE)",3,5.00,15.00,2254.00
,"Invoice","11/02/2016","404722","FLORAL BUCKET HATS/RAINBOW GALXY","BADASS MARKETING-HAPPY'S","BK2137 RAINBOW/GLAXY (FLORAL BUCKET HATS/RAINBOW GALXY, SALE)",3,5.00,15.00,2269.00
,"Invoice","11/02/2016","404722","FLOWER BUCKET HATS, ASSORTED","BADASS MARKETING-HAPPY'S","BK2106 (FLOWER BUCKET HATS, ASSORTED. SALE(12DZ/CTN) L/P4)",12,5.00,60.00,2329.00
,"Invoice","11/02/2016","404722","FIVE PANEL SNAPBACK, ASSORTED","BADASS MARKETING-HAPPY'S","CP2172 (FIVE PANEL SNAPBACK, ASSORTED)",12,5.00,60.00,2389.00
,"Invoice","11/02/2016","404722","LEATHER STRAP COTTON CAP, BLACK","BADASS MARKETING-HAPPY'S","CP1817/BLACK (LEATHER STRAP COTTON CAP, BLACK)",3,3.00,9.00,2398.00
,"Invoice","11/02/2016","404722","LEATHER STRAP COTTON CAP, CAMO GREEN","BADASS MARKETING-HAPPY'S","CP1817/CAMO (LEATHER STRAP COTTON CAP, CAMO GREEN (12DZ/CTN) L/W)",3,3.00,9.00,2407.00
,"Invoice","11/02/2016","404722","LEATHER STRAP COTTON CAP, DARK ORANGE","BADASS MARKETING-HAPPY'S","CP1817/DK ORANGE (LEATHER STRAP COTTON CAP, DARK ORANGE)",3,3.00,9.00,2416.00
,"Invoice","11/02/2016","404722","LEATHER STRAP COTTON CAP, GRAY","BADASS MARKETING-HAPPY'S","CP1817/GRAY (LEATHER STRAP COTTON CAP, GRAY)",3,3.00,9.00,2425.00
,"Invoice","11/02/2016","404722","CABLE KNIT BEANIE WITH FUR POMPOM","BADASS MARKETING-HAPPY'S","BN2375 (CABLE KNIT BEANIE WITH FUR POMPOM 12PCS)",12,4.00,48.00,2473.00
,"Invoice","11/02/2016","404722","MULTI COLOR BEANIE/FAUX FUR LINING,ASSORTED, FINAL SALE","BADASS MARKETING-HAPPY'S","BN2130 (MULTI COLOR BEANIE/FAUX FUR LINING,ASSORTED, FINAL SALE)",12,2.50,30.00,2503.00
,"Invoice","11/02/2016","404722","MULTI COLOR BEANIE, ASSORTED COLOR","BADASS MARKETING-HAPPY'S","BN2389 (MULTI COLOR BEANIE, ASSORTED COLOR)",12,2.50,30.00,2533.00
,"Invoice","11/02/2016","404722","AMERICAN FLAG PRINT BEANIE","BADASS MARKETING-HAPPY'S","BN2036 (AMERICAN FLAG PRINT BEANIE)",6,3.00,18.00,2551.00
,"Invoice","11/02/2016","404722","POMPOM BEANIE","BADASS MARKETING-HAPPY'S","BN1703 (POMPOM BEANIE)",12,2.50,30.00,2581.00
,"Invoice","11/02/2016","404722","UPS GROUND","BADASS MARKETING-HAPPY'S","FREIGHT (UPS GROUND)",1,25.00,25.00,2606.00
,"Invoice","12/15/2016","405489","MULTI COLOR BEANIE, ASSORTED COLOR","BADASS MARKETING-HAPPY'S","BN2389 (MULTI COLOR BEANIE, ASSORTED COLOR)",24,2.50,60.00,2666.00
,"Invoice","12/15/2016","405489","POMPOM BEANIE","BADASS MARKETING-HAPPY'S","BN1703 (POMPOM BEANIE)",12,2.50,30.00,2696.00
,"Invoice","12/15/2016","405489","UPS GROUND","BADASS MARKETING-HAPPY'S","FREIGHT (UPS GROUND)",1,10.00,10.00,2706.00
,"Invoice","08/30/2017","407300","CLOCHE HAT, ASSORTED,FINAL SALE","BADASS MARKETING-HAPPY'S","CL1462 (CLOCHE HAT, ASSORTED,FINAL SALE)",60,2.50,150.00,2856.00
,"Invoice","08/30/2017","407300","UPS GROUND","BADASS MARKETING-HAPPY'S","FREIGHT (UPS GROUND)",1,42.00,42.00,2898.00
,"Invoice","11/07/2018","410805","BEANIES WITH FUR POMPOM / MULTI BLACK","BADASS MARKETING-HAPPY'S","BN1978/MULTI BLACK (BEANIES WITH FUR POMPOM / MULTI BLACK 6PCS)",3,5.00,15.00,2913.00
,"Invoice","11/07/2018","410805","BEANIES WITH FUR POMPOM / MULTI KHAKI","BADASS MARKETING-HAPPY'S","BN1978/MULTI KHAKI (BEANIES WITH FUR POMPOM / MULTI KHAKI)",3,5.00,15.00,2928.00
,"Invoice","11/07/2018","410805","BEANIES WITH FUR POMPOM / MULTI RUST","BADASS MARKETING-HAPPY'S","BN1978/MULTI RUST (BEANIES WITH FUR POMPOM / MULTI RUST 6PCS)",3,5.00,15.00,2943.00
,"Invoice","11/07/2018","410805","BEANIES WITH FUR POMPOM / MULTI PURPLE","BADASS MARKETING-HAPPY'S","BN1978/MULTI PURPLE (BEANIES WITH FUR POMPOM / MULTI PURPLE,)",3,5.00,15.00,2958.00
,"Invoice","11/07/2018","410805","BEANIES WITH FUR POMPOM / MULTI TEAL","BADASS MARKETING-HAPPY'S","BN1978/MULTI TEAL (BEANIES WITH FUR POMPOM / MULTI TEAL 6PCS)",3,5.00,15.00,2973.00
,"Invoice","11/07/2018","410805","SNOWFLAKE BEANIE WITH POM POM SHERPA  LINING","BADASS MARKETING-HAPPY'S","BN3016 (SNOWFLAKE BEANIE WITH POM POM SHERPA  LINING 12PCS)",12,5.00,60.00,3033.00
,"Invoice","11/07/2018","410805","REVERSIBLE KNIT SLOUCHY BEANIES, ASSORTED COLOR","BADASS MARKETING-HAPPY'S","BN2381 (REVERSIBLE KNIT SLOUCHY BEANIES, ASSORTED COLOR)",12,4.00,48.00,3081.00
,"Invoice","11/07/2018","410805","BEANIE, BLACK (12DZ/CTN) L/Q7 CAN NOT FIND SHOULD HAVE","BADASS MARKETING-HAPPY'S","BN1921/B (BEANIE, BLACK (MATCH COLOR WITH SCARF SC1962))",12,3.00,36.00,3117.00
,"Invoice","11/07/2018","410805","SHERPA LINING MITTEN GLOVES WITH FLIP COVER,  ASSORTED COLOR","BADASS MARKETING-HAPPY'S","GL3057 (SHERPA LINING MITTEN GLOVES WITH FLIP COVER,  ASSORTED COLOR)",12,4.00,48.00,3165.00
,"Invoice","11/07/2018","410805","UPS GROUND","BADASS MARKETING-HAPPY'S","FREIGHT (UPS GROUND)",1,24.00,24.00,3189.00
,"Invoice","11/12/2019","413790","BEANIES WITH FUR POMPOM / MULTI PURPLE,","BADASS MARKETING-HAPPY'S","BN1978/MULTI PURPLE (BEANIES WITH FUR POMPOM / MULTI PURPLE,)",3,6.00,18.00,3207.00
,"Invoice","11/12/2019","413790","BEANIES WITH FUR POMPOM / MULTI RAINBOW,","BADASS MARKETING-HAPPY'S","BN1978/MULTI RAINBOW (BEANIES WITH FUR POMPOM / MULTI RAINBOW, 6PCS)",3,6.00,18.00,3225.00
,"Invoice","11/12/2019","413790","BEANIES WITH FUR POMPOM / MULTI RUST","BADASS MARKETING-HAPPY'S","BN1978/MULTI RUST (BEANIES WITH FUR POMPOM / MULTI RUST 6PCS)",3,6.00,18.00,3243.00
,"Invoice","11/12/2019","413790","BEANIES WITH FUR POMPOM / MULTI BLACK","BADASS MARKETING-HAPPY'S","BN1978/MULTI BLACK (BEANIES WITH FUR POMPOM / MULTI BLACK 6PCS)",3,6.00,18.00,3261.00
,"Invoice","11/12/2019","413790","BEANIES WITH FUR POMPOM / MULTI MINT,","BADASS MARKETING-HAPPY'S","BN1978/MULTI MINT (BEANIES WITH FUR POMPOM / MULTI MINT, 6PCS)",3,6.00,18.00,3279.00
,"Invoice","11/12/2019","413790","MULTI FUNCTIONAL SLOUCHY BEANIE, ASSORTED","BADASS MARKETING-HAPPY'S","BN4081 (MULTI FUNCTIONAL SLOUCHY BEANIE, ASSORTED)",12,3.50,42.00,3321.00
,"Invoice","11/12/2019","413790","2019 WINTER CATALOG","BADASS MARKETING-HAPPY'S","CATALOG/2019 W (2019 WINTER CATALOG)",1,0.00,0.00,3321.00
,"Invoice","11/12/2019","413790","UPS GROUND","BADASS MARKETING-HAPPY'S","FREIGHT (UPS GROUND)",1,14.00,14.00,3335.00
,"Invoice","12/03/2019","414030","MULTI COLOR BEANIE, ASSORTED COLOR","BADASS MARKETING-HAPPY'S","BN2389 (MULTI COLOR BEANIE, ASSORTED COLOR)",12,3.50,42.00,3377.00
,"Invoice","12/03/2019","414030","BEANIES WITH FUR POMPOM / BLACK","BADASS MARKETING-HAPPY'S","BN1978/BLACK (BEANIES WITH FUR POMPOM / BLACK 6PCS)",6,6.00,36.00,3413.00
,"Invoice","12/03/2019","414030","UPS GROUND","BADASS MARKETING-HAPPY'S","FREIGHT (UPS GROUND)",1,12.00,12.00,3425.00
,"Invoice","11/13/2020","416222","MULTI COLOR BEANIE, ASSORTED COLOR","BADASS MARKETING-HAPPY'S","BN2389 (MULTI COLOR BEANIE, ASSORTED COLOR)",0,3.50,0.00,3425.00
,"Invoice","11/05/2021","419930","MULTI COLOR BEANIE, ASSORTED COLOR","BADASS MARKETING-HAPPY'S","BN2389 (MULTI COLOR BEANIE, ASSORTED COLOR)",12,3.50,42.00,3467.00
,"Invoice","11/05/2021","419930","SOLID COLOR WAFFLE KNIT CUFF BEANIE, CHARCOAL","BADASS MARKETING-HAPPY'S","BN4073/CHARCOAL (SOLID COLOR WAFFLE KNIT CUFF BEANIE, CHARCOAL 6PCS)",6,3.00,18.00,3485.00
,"Invoice","11/05/2021","419930","SOLID COLOR WAFFLE KNIT CUFF BEANIE, BLACK","BADASS MARKETING-HAPPY'S","BN4073/BLACK (SOLID COLOR WAFFLE KNIT CUFF BEANIE, BLACK 6PCS)",2,3.00,6.00,3491.00
,"Invoice","11/05/2021","419930","LONG SKI HATS, CAMEO GREEN","BADASS MARKETING-HAPPY'S","SV1331/CAMEO GREEN (LONG SKI HATS, CAMEO GREEN 6PCS)",12,1.75,21.00,3512.00
,"Invoice","11/05/2021","419930","BEANIES WITH FUR POMPOM / BLACK","BADASS MARKETING-HAPPY'S","BN1978/BLACK (BEANIES WITH FUR POMPOM / BLACK 6PCS)",6,6.00,36.00,3548.00
,"Invoice","11/05/2021","419930","BEANIES WITH FUR POMPOM / MINT","BADASS MARKETING-HAPPY'S","BN1978/MINT (BEANIES WITH FUR POMPOM / MINT 6PCS)",6,6.00,36.00,3584.00
,"Invoice","11/05/2021","419930","SHORT SKI HAT, ROYAL BLUE","BADASS MARKETING-HAPPY'S","SV1330/ROYAL (SHORT SKI HAT, ROYAL BLUE 6PCS)",12,1.50,18.00,3602.00
,"Invoice","11/05/2021","419930","SHORT SKI HAT, RED COLOR","BADASS MARKETING-HAPPY'S","SV1330/RED (SHORT SKI HAT, RED COLOR 6PCS)",12,1.50,18.00,3620.00
,"Invoice","11/05/2021","419930","SHORT SKI HAT, BLACK COLOR","BADASS MARKETING-HAPPY'S","SV1330/BLACK (SHORT SKI HAT, BLACK COLOR 6PCS)",6,1.50,9.00,3629.00
,"Invoice","11/05/2021","419930","TIE DYE BEANIE, ASSORTED COLOR","BADASS MARKETING-HAPPY'S","BN5112 (TIE DYE BEANIE, ASSORTED COLOR)",12,7.00,84.00,3713.00
,"Invoice","11/05/2021","419930","UPS GROUND","BADASS MARKETING-HAPPY'S","FREIGHT (UPS GROUND)",1,23.00,23.00,3736.00
,"Invoice","01/13/2022","420766","POMPOM BEANIE","BADASS MARKETING-HAPPY'S","BN1702 (POMPOM BEANIE)",12,2.50,30.00,3766.00
,"Invoice","01/13/2022","420766","MULTI COLOR BEANIE, ASSORTED COLOR","BADASS MARKETING-HAPPY'S","BN2389 (MULTI COLOR BEANIE, ASSORTED COLOR)",24,3.50,84.00,3850.00
,"Invoice","01/13/2022","420766","TIE DYE BEANIE, ASSORTED COLOR","BADASS MARKETING-HAPPY'S","BN5112 (TIE DYE BEANIE, ASSORTED COLOR)",12,7.00,84.00,3934.00
,"Invoice","01/13/2022","420766","UPS GROUND","BADASS MARKETING-HAPPY'S","FREIGHT (UPS GROUND)",1,24.00,24.00,3958.00
,"Invoice","03/11/2022","421261","VINTAGE PIGMENT-DYED MASH CAP, BLACK","BADASS MARKETING-HAPPY'S","CP0333/BLACK (VINTAGE PIGMENT-DYED MESH CAP, BLACK 6PCS)",6,3.50,21.00,3979.00
,"Invoice","03/11/2022","421261","COTTON DISCHARGE PRINT CAP, RED","BADASS MARKETING-HAPPY'S","CP2700/RED (COTTON DISCHARGE PRINT CAP, RED 6PCS)",6,3.50,21.00,4000.00
,"Invoice","03/11/2022","421261","COTTON BUCKET HAT, NAVY prepack 6 PCs","BADASS MARKETING-HAPPY'S","BK6008/NAVY (COTTON BUCKET HAT, NAVY prepack 6 PCs)",6,5.00,30.00,4030.00
,"Invoice","03/11/2022","421261","TIE DYE COTTON BUCKET HAT, MULTI BLACK prepack 6 PCs","BADASS MARKETING-HAPPY'S","BK6003/MULTI BLACK (TIE DYE COTTON BUCKET HAT, MULTI BLACK prepack 6 PCs)",6,5.00,30.00,4060.00
,"Invoice","03/11/2022","421261","TIE DYE COTTON BUCKET HAT, MULTI INDIGO BLUE prepack 6 PCs","BADASS MARKETING-HAPPY'S","BK6003/MULTI INDIGO BLUE (TIE DYE COTTON BUCKET HAT, MULTI INDIGO BLUE prepack 6 PCs)",6,5.00,30.00,4090.00
,"Invoice","03/11/2022","421261","TIE DYE COTTON BUCKET HAT, MULTI YELLOW prepack 6 PCs","BADASS MARKETING-HAPPY'S","BK6003/MULTI YELLOW (TIE DYE COTTON BUCKET HAT, MULTI YELLOW prepack 6 PCs)",6,5.00,30.00,4120.00
,"Invoice","03/11/2022","421261","UPS GROUND","BADASS MARKETING-HAPPY'S","FREIGHT (UPS GROUND)",1,20.00,20.00,4140.00
,"Invoice","04/20/2022","421766","TIE DYE COTTON BUCKET HAT, MULTI BLACK prepack 6 PCs","BADASS MARKETING-HAPPY'S","BK6003/MULTI BLACK (TIE DYE COTTON BUCKET HAT, MULTI BLACK prepack 6 PCs)",6,5.00,30.00,4170.00
,"Invoice","04/20/2022","421766","TIE DYE COTTON BUCKET HAT, MULTI YELLOW prepack 6 PCs","BADASS MARKETING-HAPPY'S","BK6003/MULTI YELLOW (TIE DYE COTTON BUCKET HAT, MULTI YELLOW prepack 6 PCs)",6,5.00,30.00,4200.00
,"Invoice","04/20/2022","421766","COTTON DISCHARGE PRINT CAP, DENIM BLUE","BADASS MARKETING-HAPPY'S","CP2700/DENIM BLUE (COTTON DISCHARGE PRINT CAP, DENIM BLUE 6PCS)",6,3.50,21.00,4221.00
,"Invoice","04/20/2022","421766","VINTAGE PIGMENT-DYED MASH CAP, NAVY","BADASS MARKETING-HAPPY'S","CP0333/NAVY (VINTAGE PIGMENT-DYED MASH CAP, NAVY)",6,3.50,21.00,4242.00
,"Invoice","04/20/2022","421766","TIE DYE VELCRO CAP, MULTI BLACK","BADASS MARKETING-HAPPY'S","CP6001 MULTI BLACK (TIE DYE VELCRO CAP, MULTI BLACK 6PCS)",6,3.50,21.00,4263.00
,"Invoice","04/20/2022","421766","UPS GROUND","BADASS MARKETING-HAPPY'S","FREIGHT (UPS GROUND)",1,18.00,18.00,4281.00
,"Invoice","05/12/2022","421980","TIE DYE COTTON BUCKET HAT, MULTI BLUE prepack 6 PCs","BADASS MARKETING-HAPPY'S","BK6003/MULTI BLUE (TIE DYE COTTON BUCKET HAT, MULTI BLUE prepack 6 PCs)",6,5.00,30.00,4311.00
,"Invoice","05/12/2022","421980","TIE DYE COTTON BUCKET HAT, MULTI YELLOW prepack 6 PCs","BADASS MARKETING-HAPPY'S","BK6003/MULTI YELLOW (TIE DYE COTTON BUCKET HAT, MULTI YELLOW prepack 6 PCs)",6,5.00,30.00,4341.00
,"Invoice","05/12/2022","421980","TIE DYE COTTON BUCKET HAT, MULTI INDIGO BLUE prepack 6 PCs","BADASS MARKETING-HAPPY'S","BK6003/MULTI INDIGO BLUE (TIE DYE COTTON BUCKET HAT, MULTI INDIGO BLUE prepack 6 PCs)",6,5.00,30.00,4371.00
,"Invoice","05/12/2022","421980","TIE DYE COTTON BUCKET HAT, MULTI BLACK prepack 6 PCs","BADASS MARKETING-HAPPY'S","BK6003/MULTI BLACK (TIE DYE COTTON BUCKET HAT, MULTI BLACK prepack 6 PCs)",6,5.00,30.00,4401.00
,"Invoice","05/12/2022","421980","TIE DYE COTTON BUCKET HAT, MULTI PINK prepack 6 PCs","BADASS MARKETING-HAPPY'S","BK6003/MULTI PINK (TIE DYE COTTON BUCKET HAT, MULTI PINK prepack 6 PCs)",6,5.00,30.00,4431.00
,"Invoice","05/12/2022","421980","TIE DYE VELCRO CAP, MULTI BLACK","BADASS MARKETING-HAPPY'S","CP6001 MULTI BLACK (TIE DYE VELCRO CAP, MULTI BLACK 6PCS)",6,3.50,21.00,4452.00
,"Invoice","05/12/2022","421980","TIE DYE VELCRO CAP, MULTI BLUE","BADASS MARKETING-HAPPY'S","CP6001 MULTI BLUE (TIE DYE VELCRO CAP, MULTI BLUE 6PCS)",6,3.50,21.00,4473.00
,"Invoice","05/12/2022","421980","BUCKET HATS, CAMO GREEN COLOR","BADASS MARKETING-HAPPY'S","BK1889/CAMO GREEN (BUCKET HATS, CAMO GREEN COLOR 6PCS)",6,4.00,24.00,4497.00
,"Invoice","05/12/2022","421980","COTTON HEAVY STITCH CAP, NAVY","BADASS MARKETING-HAPPY'S","CP2405/NAVY (COTTON HEAVY STITCH CAP, NAVY 6PCS)",6,3.50,21.00,4518.00
,"Invoice","05/12/2022","421980","COTTON HEAVY STITCH CAP, RED","BADASS MARKETING-HAPPY'S","CP2405/RED (COTTON HEAVY STITCH CAP, RED 6PCS)",6,3.50,21.00,4539.00
,"Invoice","05/12/2022","421980","COTTON HEAVY STITCH CAP, BLACK","BADASS MARKETING-HAPPY'S","CP2405/BLACK (COTTON HEAVY STITCH CAP, BLACK 6PCS)",6,3.50,21.00,4560.00
,"Invoice","05/12/2022","421980","COTTON HEAVY STITCH CAP, MINT","BADASS MARKETING-HAPPY'S","CP2405/MINT (COTTON HEAVY STITCH CAP, MINT)",6,3.50,21.00,4581.00
,"Invoice","05/12/2022","421980","PAPER STRAW FEDORA HAT, NATURAL","BADASS MARKETING-HAPPY'S","F2781/NATURAL (PAPER STRAW FEDORA HAT, NATURAL 6PCS)",6,5.00,30.00,4611.00
,"Invoice","05/12/2022","421980","UPS GROUND","BADASS MARKETING-HAPPY'S","FREIGHT (UPS GROUND)",1,29.00,29.00,4640.00
,"Invoice","08/22/2022","422785","TIE DYE COTTON BUCKET HAT, MULTI BLACK prepack 6 PCs","BADASS MARKETING-HAPPY'S","BK6003/MULTI BLACK (TIE DYE COTTON BUCKET HAT, MULTI BLACK prepack 6 PCs)",12,5.00,60.00,4700.00
,"Invoice","08/22/2022","422785","TIE DYE COTTON BUCKET HAT, MULTI INDIGO BLUE prepack 6 PCs","BADASS MARKETING-HAPPY'S","BK6003/MULTI INDIGO BLUE (TIE DYE COTTON BUCKET HAT, MULTI INDIGO BLUE prepack 6 PCs)",6,5.00,30.00,4730.00
